Property ID,Zip code,City,Type of Property,Subtype of Property,Price (€),Construction year,Bedrooms,Living area (m²),Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Building condition,Elevator,Basement,Primary energy consumption (kWh/m²),CO₂ emission (kg CO₂/m²),Energy class,Heating type,Kitchen type scale,Building condition scale,Region,Price per m²
10136710,3020,winksele,house,villa,525000,2004.0,4.0,195.0,,0,0.0,1.0,48.0,1.0,125.0,588.0,4.0,0,,0,0,158.0,,B,,,,Flemish,2692.3076923076924
10328870,3800,sint-truiden,house,villa,525000,1936.0,3.0,231.0,Installed,0,0.0,0.0,0.0,1.0,0.0,2590.0,,0,,0,1,680.0,,F,Fuel oil,2.0,,Flemish,2272.7272727272725
10547064,1750,lennik,house,villa,549000,1975.0,4.0,218.0,Installed,0,0.0,1.0,22.0,1.0,510.0,622.0,,0,,0,0,521.0,,F,Electric,2.0,,Flemish,2518.348623853211
10551249,8450,bredene,house,villa,569000,1994.0,4.0,171.0,,0,0.0,0.0,0.0,0.0,0.0,748.0,4.0,0,Good,0,0,377.0,,D,Electric,,4.0,Flemish,3327.4853801169593
10025006,2000,antwerp,house,exceptional property,575000,,2.0,130.0,Installed,0,0.0,1.0,9.0,0.0,0.0,45.0,2.0,0,Good,0,1,466.0,,E,,2.0,4.0,Flemish,4423.076923076923
10464482,2018,antwerpen,house,mansion,575000,1918.0,4.0,205.0,,0,0.0,1.0,0.0,0.0,0.0,336.0,2.0,0,To renovate,0,1,,,,Gas,,2.0,Flemish,2804.878048780488
10504418,2018,antwerpen,house,mansion,590000,1899.0,4.0,261.0,,0,0.0,1.0,0.0,0.0,0.0,178.0,2.0,0,To renovate,0,1,596.0,,F,Gas,,2.0,Flemish,2260.536398467433
10533097,9051,sint-denijs-westrem,house,villa,595000,1977.0,3.0,202.0,Installed,0,1.0,0.0,0.0,1.0,0.0,785.0,4.0,0,Good,0,0,308.0,,D,,2.0,4.0,Flemish,2945.5445544554455
10397094,9300,aalst,house,exceptional property,595000,1957.0,4.0,250.0,Installed,0,2.0,0.0,0.0,1.0,0.0,883.0,2.0,0,,0,0,,,,Gas,2.0,,Flemish,2380.0
10525901,2640,mortsel,house,apartment block,598000,1954.0,4.0,254.0,Installed,0,0.0,0.0,0.0,0.0,0.0,123.0,,0,,0,0,154.0,,B,Gas,2.0,,Flemish,2354.3307086614172
10547214,8650,klerken,house,country cottage,599000,,4.0,202.0,Semi equipped,0,0.0,1.0,0.0,1.0,0.0,12772.0,,0,Good,0,1,676.0,,F,Electric,1.0,4.0,Flemish,2965.3465346534654
10551818,8730,oedelem,house,villa,599000,1991.0,4.0,340.0,,0,0.0,1.0,0.0,0.0,0.0,4233.0,,0,As new,0,1,224.0,,C,Gas,,6.0,Flemish,1761.764705882353
10518616,3650,dilsen-stokkem,house,country cottage,630000,1919.0,4.0,364.0,,0,0.0,0.0,0.0,0.0,0.0,800.0,3.0,0,As new,0,0,,,,,,6.0,Flemish,1730.7692307692307
10438516,1170,watermael-boitsfort,house,town house,650000,1930.0,3.0,150.0,,0,0.0,0.0,0.0,1.0,30.0,100.0,2.0,0,,0,1,260.0,51.0,E,Gas,,,Brussels capital region,4333.333333333333
10469729,1700,dilbeek,house,villa,695000,1947.0,3.0,146.0,,0,0.0,0.0,0.0,1.0,0.0,,,0,To be done up,0,0,271.0,,C,Gas,,3.0,Flemish,4760.273972602739
10455525,3020,herent,house,villa,695000,1974.0,5.0,227.0,Semi equipped,0,0.0,1.0,0.0,0.0,0.0,1179.0,4.0,0,,0,0,436.0,,E,,1.0,,Flemish,3061.6740088105726
10550482,8020,oostkamp,house,villa,699000,1965.0,4.0,332.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,640.0,,1,,0,1,161.0,,B,Gas,3.0,,Flemish,2105.421686746988
10520186,8020,oostkamp,house,villa,699000,1965.0,4.0,332.0,Installed,0,0.0,0.0,0.0,1.0,0.0,640.0,4.0,1,Good,0,0,161.0,9087.0,B,,2.0,4.0,Flemish,2105.421686746988
10516830,3290,diest,house,exceptional property,745000,1975.0,5.0,370.0,,0,0.0,0.0,0.0,0.0,0.0,13835.0,4.0,0,To be done up,0,0,540.0,,F,Electric,,3.0,Flemish,2013.5135135135135
10259179,9100,sint-niklaas,house,villa,745000,1977.0,4.0,332.0,Installed,0,0.0,0.0,0.0,1.0,0.0,2604.0,,0,To renovate,0,1,317.0,21121.0,D,,2.0,2.0,Flemish,2243.975903614458
10443088,8531,harelbeke,house,farmhouse,750000,,3.0,180.0,Installed,0,0.0,0.0,0.0,0.0,0.0,31393.0,,0,Good,0,0,869.0,,F,Gas,2.0,4.0,Flemish,4166.666666666667
10151039,1020,bruxelles,house,apartment block,775000,,5.0,350.0,Not installed,0,0.0,1.0,0.0,0.0,0.0,223.0,2.0,0,To be done up,0,0,,,,Fuel oil,0.0,3.0,Brussels capital region,2214.285714285714
10520126,8720,wakken,house,villa,799000,1995.0,4.0,505.0,,0,0.0,0.0,0.0,0.0,0.0,2000.0,4.0,0,,0,1,167.0,16120.0,B,,,,Flemish,1582.1782178217823
10574860,8200,brugge,house,house,440000,1958.0,2.0,132.0,,0,0.0,0.0,0.0,0.0,0.0,800.0,4.0,0,To renovate,0,1,784.0,,F,Gas,,2.0,Flemish,3333.3333333333335
10574663,8755,ruiselede,house,house,695000,2010.0,1.0,240.0,,0,0.0,1.0,0.0,0.0,0.0,1394.0,4.0,1,Good,0,0,140.0,,B,Gas,,4.0,Flemish,2895.8333333333335
10574638,1000,brussels city,apartment,apartment,349000,2022.0,2.0,100.0,Installed,0,0.0,1.0,8.0,0.0,0.0,,4.0,0,As new,1,0,,,,,2.0,6.0,Brussels capital region,3490.0
10574637,1000,brussels city,apartment,apartment,349000,2022.0,2.0,100.0,Installed,0,0.0,1.0,8.0,0.0,0.0,,4.0,0,As new,1,0,,,,,2.0,6.0,Brussels capital region,3490.0
10574635,1000,brussels city,apartment,apartment,372000,2025.0,2.0,97.0,Installed,0,0.0,1.0,9.0,0.0,0.0,,4.0,0,As new,1,0,,,,,2.0,6.0,Brussels capital region,3835.0515463917527
10574633,1000,brussels city,apartment,apartment,325000,2022.0,2.0,80.0,Installed,0,0.0,1.0,6.0,0.0,0.0,,4.0,0,As new,1,0,,,,,2.0,6.0,Brussels capital region,4062.5
10574630,1000,brussels city,apartment,apartment,327000,2025.0,2.0,91.0,Installed,0,0.0,1.0,7.0,0.0,0.0,,4.0,0,As new,1,0,,,,,2.0,6.0,Brussels capital region,3593.4065934065934
10574628,1000,brussels city,apartment,apartment,312000,2025.0,2.0,80.0,Installed,0,0.0,1.0,6.0,0.0,0.0,,4.0,0,As new,1,0,,,,,2.0,6.0,Brussels capital region,3900.0
10574626,1000,brussels city,apartment,apartment,746000,2025.0,3.0,161.0,Hyper equipped,0,0.0,1.0,13.0,0.0,0.0,,4.0,0,As new,1,0,,,,,3.0,6.0,Brussels capital region,4633.540372670807
10574625,1000,brussels city,apartment,apartment,376000,2025.0,2.0,93.0,Hyper equipped,0,0.0,1.0,8.0,0.0,0.0,,4.0,0,As new,1,0,,,,,3.0,6.0,Brussels capital region,4043.010752688172
10574623,1000,brussels city,apartment,apartment,269000,2025.0,1.0,66.0,Hyper equipped,0,0.0,1.0,6.0,0.0,0.0,,4.0,0,As new,1,0,,,,,3.0,6.0,Brussels capital region,4075.757575757576
10574620,1000,brussels city,apartment,apartment,340000,2025.0,1.0,80.0,Hyper equipped,0,0.0,1.0,26.0,0.0,0.0,,4.0,0,As new,1,0,45.0,,A,,3.0,6.0,Brussels capital region,4250.0
10574618,1000,brussels city,apartment,apartment,457000,2025.0,2.0,113.0,Hyper equipped,0,0.0,1.0,10.0,0.0,0.0,,4.0,0,As new,1,0,,,,,3.0,6.0,Brussels capital region,4044.2477876106195
10574617,1000,brussels city,apartment,apartment,291000,2025.0,1.0,72.0,,0,0.0,1.0,7.0,0.0,0.0,,4.0,0,As new,1,0,,,,Gas,,6.0,Brussels capital region,4041.6666666666665
10574608,7063,neufvilles,house,villa,425000,,7.0,250.0,Installed,0,0.0,1.0,90.0,0.0,0.0,862.0,4.0,0,,0,0,85.0,17.0,A,Gas,2.0,,Walloon,1700.0
10574607,7063,neufvilles,house,villa,269500,1997.0,2.0,110.0,Installed,0,1.0,0.0,0.0,1.0,1300.0,1450.0,4.0,0,,0,0,510.0,145.0,F,Electric,2.0,,Walloon,2450.0
10574606,7190,ecaussinnes,house,house,249500,1920.0,3.0,120.0,Installed,0,0.0,0.0,0.0,0.0,0.0,624.0,2.0,0,,0,0,309.0,57.0,D,Gas,2.0,,Walloon,2079.1666666666665
10574603,1060,saint-gilles,apartment,apartment,475000,,3.0,112.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,,0,0,160.0,32.0,D,Gas,2.0,,Brussels capital region,4241.071428571428
10574588,7870,cambron-saint-vincent,house,country cottage,425000,,3.0,337.0,Semi equipped,0,1.0,0.0,0.0,0.0,0.0,5370.0,3.0,0,To renovate,0,1,429.0,,F,Fuel oil,1.0,2.0,Walloon,1261.127596439169
10574586,2610,wilrijk,house,house,468000,,3.0,200.0,Not installed,0,0.0,1.0,0.0,0.0,0.0,160.0,2.0,0,Good,0,1,818.0,,F,,0.0,4.0,Flemish,2340.0
10574585,2550,kontich,house,house,349000,,3.0,190.0,Installed,0,0.0,1.0,0.0,0.0,0.0,211.0,2.0,0,Good,0,0,246.0,,C,Gas,2.0,4.0,Flemish,1836.842105263158
10574584,7700,mouscron,house,house,185000,1950.0,2.0,128.0,Installed,0,0.0,1.0,0.0,0.0,0.0,150.0,2.0,0,Good,0,0,255.0,26.0,C,,2.0,4.0,Walloon,1445.3125
10518739,8870,izegem,house,villa,799000,1978.0,3.0,349.0,,0,1.0,0.0,0.0,1.0,0.0,2446.0,,0,Good,0,1,534.0,,F,,,4.0,Flemish,2289.3982808022924
10519322,3053,haasrode,house,villa,820000,1950.0,4.0,280.0,Installed,0,0.0,1.0,0.0,0.0,0.0,712.0,,0,,0,0,127.0,,B,Gas,2.0,,Flemish,2928.5714285714284
10394064,8370,blankenberge,house,country cottage,849000,1972.0,5.0,429.0,Installed,0,0.0,0.0,0.0,1.0,0.0,1274.0,4.0,0,Good,0,1,370.0,,D,,2.0,4.0,Flemish,1979.020979020979
10385106,8820,torhout,house,villa,900000,1980.0,3.0,207.0,Installed,0,0.0,0.0,0.0,1.0,0.0,6113.0,4.0,0,As new,0,0,295.0,,C,,2.0,6.0,Flemish,4347.826086956522
10554322,8620,nieuwpoort,house,villa,935000,1967.0,3.0,404.0,,0,1.0,1.0,0.0,1.0,0.0,1285.0,,0,To renovate,0,1,443.0,,E,,,2.0,Flemish,2314.3564356435645
10498055,8620,nieuwpoort,house,villa,935000,1967.0,3.0,404.0,,0,1.0,1.0,0.0,1.0,0.0,1285.0,,0,To renovate,0,1,443.0,,E,,,2.0,Flemish,2314.3564356435645
10437593,8460,oudenburg,house,manor house,950000,1964.0,4.0,265.0,Installed,0,0.0,0.0,0.0,1.0,9665.0,9665.0,4.0,0,To be done up,0,0,329.0,,D,,2.0,3.0,Flemish,3584.9056603773583
10467692,8790,waregem,house,villa,995000,2017.0,3.0,379.0,Hyper equipped,0,1.0,1.0,0.0,1.0,0.0,937.0,,1,,0,0,83.0,,A,Electric,3.0,,Flemish,2625.32981530343
10213345,8000,brugge,house,mansion,1280000,1961.0,8.0,604.0,,0,0.0,0.0,0.0,1.0,0.0,414.0,2.0,0,,1,0,202.0,,C,,,,Flemish,2119.205298013245
9808065,4900,spa,house,exceptional property,1300000,1890.0,9.0,700.0,,1,0.0,0.0,0.0,0.0,0.0,7205.0,4.0,0,Good,0,0,415.0,,E,Fuel oil,,4.0,Walloon,1857.142857142857
10536432,2018,antwerp,house,mansion,1895000,1897.0,6.0,531.0,,0,0.0,1.0,15.0,1.0,80.0,207.0,,0,,0,0,185.0,,B,Gas,,,Flemish,3568.738229755179
10315910,3000,leuven,house,villa,1950000,,6.0,370.0,Hyper equipped,0,0.0,1.0,0.0,1.0,0.0,1851.0,,0,To be done up,0,0,223.0,,C,Gas,3.0,3.0,Flemish,5270.27027027027
10310129,9700,oudenaarde,house,apartment block,2395000,1981.0,12.0,780.0,Installed,0,0.0,0.0,0.0,0.0,0.0,237.0,,0,As new,1,0,226.0,,C,Gas,2.0,6.0,Flemish,3070.5128205128203
10310047,9700,oudenaarde,house,apartment block,2395000,1981.0,12.0,780.0,Installed,0,0.0,0.0,0.0,0.0,0.0,237.0,,0,As new,1,0,226.0,,C,Gas,2.0,6.0,Flemish,3070.5128205128203
10537477,1380,lasne,house,exceptional property,2750000,1950.0,7.0,370.0,Hyper equipped,0,2.0,1.0,0.0,1.0,0.0,34515.0,4.0,1,As new,0,0,407.0,101.0,E,Fuel oil,3.0,6.0,Walloon,7432.4324324324325
10584407,1000,bruxelles,house,apartment block,625000,,6.0,240.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,291.0,62.0,F,,2.0,4.0,Brussels capital region,2604.1666666666665
10562894,4050,chaudfontaine,apartment,penthouse,280000,2010.0,3.0,120.0,,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,,1,1,,,B,Gas,,,Walloon,2333.3333333333335
10564606,6762,saint-mard,house,farmhouse,470000,,4.0,981.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,981.0,2.0,1,,0,1,265.0,64.0,D,,1.0,,Walloon,479.10295616717633
10564398,9820,merelbeke,house,villa,1295000,2013.0,4.0,330.0,,0,0.0,1.0,0.0,1.0,0.0,1036.0,,0,Good,0,1,136.0,,B,,,4.0,Flemish,3924.242424242424
10574581,4690,roclenge-sur-geer,house,house,155000,,1.0,70.0,Semi equipped,0,0.0,1.0,15.0,0.0,0.0,81.0,3.0,0,Good,0,0,422.0,1000.0,E,Fuel oil,1.0,4.0,Walloon,2214.285714285714
10574579,1030,schaerbeek,apartment,apartment,595000,1968.0,3.0,172.0,Installed,0,1.0,1.0,32.0,1.0,0.0,,4.0,0,To be done up,1,1,128.0,26.0,C,Gas,2.0,3.0,Brussels capital region,3459.3023255813955
10574552,4000,liège,apartment,apartment,240000,,3.0,112.0,,0,0.0,1.0,7.0,0.0,0.0,,2.0,0,As new,0,0,63.0,,A,Gas,,6.0,Walloon,2142.8571428571427
10574550,3010,kessel-lo,house,house,418000,1938.0,3.0,137.0,,0,0.0,0.0,0.0,0.0,0.0,120.0,2.0,0,Good,0,0,285.0,,C,Gas,,4.0,Flemish,3051.094890510949
10574545,7850,enghien,house,house,280000,1960.0,3.0,152.0,Semi equipped,0,0.0,1.0,10.0,1.0,80.0,202.0,2.0,0,To be done up,0,1,426.0,107.0,F,Fuel oil,1.0,3.0,Walloon,1842.1052631578948
10574544,1670,pepingen heikruis,house,villa,820000,1990.0,5.0,410.0,Hyper equipped,0,0.0,1.0,145.0,1.0,2500.0,3074.0,4.0,1,Good,0,1,217.0,54.0,C,Fuel oil,3.0,4.0,Flemish,2000.0
10574540,1300,wavre,apartment,apartment,195000,,2.0,75.0,Installed,0,0.0,1.0,5.0,0.0,0.0,,4.0,0,,1,1,150.0,28.0,B,Gas,2.0,,Walloon,2600.0
10574536,2018,antwerpen,apartment,apartment,235000,1954.0,1.0,83.0,,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,Good,1,1,291.0,,C,Gas,,4.0,Flemish,2831.3253012048194
10574529,9300,aalst,apartment,apartment,469000,,3.0,160.0,Installed,1,0.0,1.0,20.0,0.0,0.0,,,0,Good,0,1,147.0,,B,Gas,2.0,4.0,Flemish,2931.25
10574528,1020,bruxelles  2,apartment,apartment,289000,,4.0,180.0,Installed,0,0.0,1.0,3.0,1.0,74.0,,2.0,0,,0,1,,251.0,,Gas,2.0,,Brussels capital region,1605.5555555555557
10574527,1020,bruxelles  2,apartment,apartment,239000,,1.0,80.0,Installed,0,0.0,1.0,3.0,1.0,74.0,,2.0,0,,0,1,,475.0,,Gas,2.0,,Brussels capital region,2987.5
10574526,1020,bruxelles  2,house,apartment block,775000,,7.0,360.0,Installed,0,0.0,1.0,9.0,1.0,75.0,210.0,2.0,0,,0,0,,670.0,,Gas,2.0,,Brussels capital region,2152.777777777778
10574525,1020,bruxelles  2,apartment,apartment,199000,,1.0,80.0,Installed,0,0.0,1.0,3.0,1.0,74.0,,2.0,0,,0,1,,251.0,,Gas,2.0,,Brussels capital region,2487.5
10574522,2040,berendrecht,house,house,249000,1899.0,3.0,180.0,,0,0.0,1.0,0.0,0.0,0.0,230.0,2.0,0,To renovate,0,0,764.0,,F,Gas,,2.0,Flemish,1383.3333333333333
10574521,2610,wilrijk,apartment,ground floor,235000,1963.0,2.0,85.0,Installed,0,0.0,0.0,0.0,1.0,110.0,,2.0,0,To be done up,0,0,380.0,,D,Electric,2.0,3.0,Flemish,2764.705882352941
10574518,4920,aywaille,house,house,225000,2000.0,4.0,117.0,Installed,0,0.0,1.0,0.0,1.0,374.0,942.0,4.0,0,As new,0,0,331.0,,D,,2.0,6.0,Walloon,1923.076923076923
10574515,5630,cerfontaine,house,apartment block,250000,,2.0,230.0,Installed,0,0.0,1.0,0.0,0.0,0.0,469.0,4.0,0,,0,0,643.0,,G,Electric,2.0,,Walloon,1086.9565217391305
10574512,5101,erpent,house,house,330000,1918.0,2.0,163.0,Installed,0,0.0,0.0,0.0,1.0,1300.0,1480.0,2.0,0,,0,0,240.0,45.0,C,Gas,2.0,,Walloon,2024.5398773006134
10574509,9420,erpe-mere,house,house,399000,,3.0,189.0,Semi equipped,0,0.0,1.0,50.0,1.0,1051.0,1340.0,4.0,0,Good,0,1,966.0,,F,Fuel oil,1.0,4.0,Flemish,2111.1111111111113
10574508,1930,zaventem,house,house,299000,,2.0,153.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,207.0,,0,To be done up,0,1,578.0,,F,Gas,1.0,3.0,Flemish,1954.248366013072
10574507,1820,steenokkerzeel,house,villa,575000,,4.0,179.0,Hyper equipped,0,0.0,1.0,0.0,1.0,0.0,669.0,,0,As new,0,0,285.0,,C,Gas,3.0,6.0,Flemish,3212.290502793296
10574506,9980,sint-laureins,apartment,apartment,287000,,1.0,91.0,Hyper equipped,0,0.0,1.0,8.0,1.0,28.0,,,0,As new,0,0,,,,Gas,3.0,6.0,Flemish,3153.846153846154
10574503,6941,borlon,house,house,332750,,3.0,144.0,,0,0.0,0.0,0.0,0.0,0.0,440.0,,0,,0,0,244.0,,C,Electric,,,Walloon,2310.7638888888887
10574499,7600,péruwelz,house,house,350000,,3.0,246.0,Installed,0,0.0,0.0,0.0,0.0,0.0,949.0,3.0,1,,0,0,268.0,,D,Fuel oil,2.0,,Walloon,1422.7642276422764
10574498,7608,wiers,house,house,425000,,5.0,400.0,Installed,0,0.0,0.0,0.0,0.0,0.0,1410.0,4.0,0,,0,0,116.0,,B,Fuel oil,2.0,,Walloon,1062.5
10574493,2275,lille,apartment,ground floor,460179,2023.0,3.0,172.0,Installed,0,0.0,0.0,0.0,1.0,98.0,,4.0,0,,1,1,,,,,2.0,,Flemish,2675.4593023255816
10574492,2275,lille,apartment,apartment,395866,2023.0,3.0,144.0,Installed,0,0.0,1.0,12.0,0.0,0.0,,4.0,0,,1,1,,,,,2.0,,Flemish,2749.0694444444443
10537683,4032,liège,house,town house,295000,2023.0,3.0,180.0,,0,0.0,1.0,20.0,1.0,100.0,200.0,2.0,0,,0,1,,,,Gas,,,Walloon,1638.888888888889
10290469,1315,piÉtrebais,house,villa,310000,2022.0,4.0,205.0,,0,0.0,1.0,0.0,0.0,0.0,950.0,3.0,0,,0,0,,,,,,,Walloon,1512.1951219512196
10498999,3960,bree,apartment,penthouse,323000,2023.0,2.0,140.0,,0,0.0,1.0,40.0,0.0,0.0,,,0,As new,0,0,,,,,,6.0,Flemish,2307.1428571428573
10185887,4680,hermee,apartment,penthouse,371500,2023.0,3.0,142.0,,0,0.0,1.0,29.0,0.0,0.0,,2.0,0,,1,1,,,,Gas,,,Walloon,2616.1971830985917
10286796,9340,lede,apartment,penthouse,405000,2022.0,2.0,126.0,Hyper equipped,0,0.0,1.0,32.0,0.0,0.0,,2.0,0,As new,1,0,,,,,3.0,6.0,Flemish,3214.285714285714
10489554,4130,esneux,house,villa,420000,2023.0,4.0,175.0,,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,,0,1,,,,,,,Walloon,2400.0
10422830,6987,rendeux,house,villa,599000,2021.0,6.0,367.0,USA hyper equipped,0,0.0,1.0,0.0,0.0,0.0,2600.0,4.0,0,As new,0,0,,,A++,,3.0,6.0,Walloon,1632.1525885558583
10447925,1000,brussel,apartment,penthouse,670000,2019.0,3.0,123.0,,0,0.0,1.0,84.0,0.0,0.0,,,0,Good,1,0,,,,,,4.0,Brussels capital region,5447.154471544715
10474796,2000,antwerp,house,apartment block,1250000,,5.0,400.0,,0,0.0,1.0,0.0,0.0,0.0,143.0,2.0,0,As new,0,0,96.0,,A,Gas,,6.0,Flemish,3125.0
10569592,7700,mouscron,house,villa,895000,2008.0,4.0,270.0,,0,0.0,0.0,0.0,1.0,0.0,1708.0,,1,As new,0,1,268.0,,D,,,6.0,Walloon,3314.814814814815
10569814,1380,lasne,house,villa,1100000,1990.0,5.0,246.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,2546.0,4.0,1,As new,0,1,227.0,,C,Fuel oil,3.0,6.0,Walloon,4471.544715447155
10570194,2970,schilde,house,villa,1195000,1958.0,7.0,370.0,,0,0.0,1.0,0.0,0.0,0.0,5844.0,4.0,1,,0,0,182.0,,B,Gas,,,Flemish,3229.7297297297296
10570259,1070,anderlecht,house,exceptional property,1590000,1790.0,4.0,450.0,,0,0.0,1.0,0.0,1.0,1500.0,1761.0,4.0,0,,0,1,150.0,,C,,,,Brussels capital region,3533.3333333333335
10523353,1050,ixelles,house,exceptional property,6500000,1920.0,10.0,1780.0,Installed,0,1.0,1.0,1.0,1.0,1.0,898.0,3.0,1,As new,0,1,,,,Gas,2.0,6.0,Brussels capital region,3651.6853932584268
10554410,2020,antwerp,house,town house,298500,1960.0,2.0,265.0,Installed,0,0.0,1.0,25.0,1.0,0.0,250.0,,0,As new,0,0,,,,Gas,2.0,6.0,Flemish,1126.4150943396226
10554496,8400,oostende,house,mansion,340000,1918.0,5.0,298.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,To renovate,0,0,285.0,,C,Gas,,2.0,Flemish,1140.9395973154362
10561459,5530,yvoir,house,country cottage,115000,,2.0,45.0,,1,0.0,1.0,18.0,1.0,200.0,200.0,1.0,0,Good,0,0,,,,Gas,,4.0,Walloon,2555.5555555555557
10561461,5540,hastière,house,country cottage,135000,,1.0,48.0,,0,0.0,1.0,26.0,1.0,3293.0,3293.0,1.0,0,To be done up,0,0,,,,Gas,,3.0,Walloon,2812.5
10561893,8500,kortrijk,house,town house,300000,1967.0,5.0,229.0,Installed,0,0.0,0.0,0.0,1.0,0.0,317.0,3.0,0,Good,0,0,364.0,,D,,2.0,4.0,Flemish,1310.0436681222707
10560916,2018,antwerp,house,apartment block,469900,,4.0,160.0,Installed,0,0.0,0.0,0.0,1.0,8.0,72.0,2.0,0,Good,0,1,162.0,,B,Gas,2.0,4.0,Flemish,2936.875
10566364,9940,ertvelde,house,bungalow,390000,1977.0,3.0,195.0,,0,0.0,0.0,0.0,0.0,0.0,728.0,4.0,0,Good,0,0,255.0,,C,Gas,,4.0,Flemish,2000.0
10568474,1490,sart-messire-guillaume,house,villa,650000,1958.0,5.0,185.0,Hyper equipped,0,0.0,1.0,30.0,1.0,1200.0,1850.0,4.0,1,Good,0,0,335.0,83.0,D,Fuel oil,3.0,4.0,Walloon,3513.5135135135133
10569105,8210,zedelgem,house,country cottage,1345000,2009.0,3.0,316.0,Installed,0,0.0,0.0,0.0,0.0,0.0,17029.0,4.0,0,Good,0,0,,,,,2.0,4.0,Flemish,4256.329113924051
10574491,2275,lille,apartment,apartment,393866,2023.0,3.0,144.0,Installed,0,0.0,1.0,16.0,0.0,0.0,,4.0,0,,1,1,,,,,2.0,,Flemish,2735.1805555555557
10574490,2275,lille,house,house,433871,2023.0,3.0,158.0,Installed,0,0.0,1.0,0.0,1.0,73.0,,4.0,0,,0,1,,,,,2.0,,Flemish,2746.018987341772
10574489,2275,lille,house,house,429921,2023.0,3.0,142.0,Installed,0,0.0,1.0,0.0,1.0,83.0,,4.0,0,,0,1,,,,,2.0,,Flemish,3027.612676056338
10574487,2200,herentals,apartment,apartment,289000,2013.0,2.0,92.0,Semi equipped,0,0.0,1.0,0.0,1.0,0.0,,2.0,0,Good,1,1,74.0,,A,Gas,1.0,4.0,Flemish,3141.304347826087
10574486,4420,saint-nicolas,house,house,169000,,2.0,100.0,,0,0.0,1.0,20.0,0.0,0.0,127.0,2.0,0,To renovate,0,0,280.0,11.0,D,Gas,,2.0,Walloon,1690.0
10574481,9900,eeklo,house,house,145000,,2.0,90.0,,0,0.0,0.0,0.0,0.0,0.0,130.0,2.0,0,To renovate,0,0,,,,Gas,,2.0,Flemish,1611.111111111111
10574480,8700,schuiferskapelle,house,house,296000,1966.0,3.0,155.0,,0,0.0,0.0,0.0,0.0,0.0,1014.0,4.0,0,To be done up,0,0,317.0,,D,Fuel oil,,3.0,Flemish,1909.6774193548388
10574474,2491,olmen,house,house,295000,1964.0,3.0,166.0,Installed,0,1.0,0.0,0.0,1.0,0.0,725.0,3.0,0,Good,0,1,187.0,,B,Gas,2.0,4.0,Flemish,1777.1084337349398
10574471,3118,rotselaar,house,house,549000,,4.0,300.0,Installed,0,0.0,1.0,0.0,0.0,0.0,2299.0,,0,Good,0,1,380.0,,D,Gas,2.0,4.0,Flemish,1830.0
10574470,3400,landen,house,house,289000,,3.0,150.0,Installed,0,0.0,1.0,0.0,1.0,0.0,821.0,,0,Good,0,0,261.0,,C,Gas,2.0,4.0,Flemish,1926.6666666666667
10574468,2330,merksplas,house,house,299000,1899.0,3.0,150.0,Semi equipped,0,0.0,1.0,0.0,1.0,0.0,1853.0,3.0,0,To renovate,0,0,765.0,,F,Gas,1.0,2.0,Flemish,1993.3333333333333
10574467,2300,turnhout,house,house,410000,1967.0,3.0,120.0,Installed,0,0.0,1.0,0.0,1.0,0.0,811.0,,0,Good,0,1,357.0,,D,Gas,2.0,4.0,Flemish,3416.6666666666665
10574465,2300,turnhout,apartment,apartment,339000,1967.0,3.0,302.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,197.0,,B,Gas,2.0,4.0,Flemish,1122.5165562913908
